文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_350.cnf,SAT,SAT,9.27,121442.78,0.01,121432.58,9.25,10.20,366,366,296,296
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_351.cnf,SAT,SAT,8.70,95597.19,0.01,95586.94,8.69,10.25,285,285,237,237
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_352.cnf,SAT,SAT,9.76,231171.33,0.02,231157.96,9.74,13.37,699,699,537,537
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_353.cnf,SAT,SAT,9.29,143771.37,0.01,143760.85,9.28,10.52,433,433,368,368
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_354.cnf,SAT,SAT,11.35,163978.68,0.01,163964.71,11.34,13.97,482,482,420,420
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_355.cnf,SAT,SAT,9.13,137239.27,0.01,137228.37,9.12,10.90,405,405,332,332
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_356.cnf,SAT,SAT,9.15,143995.54,0.01,143977.20,9.14,18.33,436,436,332,332
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_357.cnf,SAT,SAT,9.03,177041.61,0.01,177030.34,9.02,11.27,516,516,441,441
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_358.cnf,SAT,SAT,14.75,112215.65,0.01,112199.75,14.74,15.91,335,335,281,281
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_359.cnf,SAT,SAT,9.22,44687.80,0.00,44678.56,9.21,9.24,131,131,111,111
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_36.cnf,SAT,SAT,10.91,23773.38,0.00,23749.39,10.91,23.99,71,71,36,36
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_360.cnf,SAT,SAT,10.22,242833.36,0.02,242815.03,10.20,18.33,718,718,604,604
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_361.cnf,SAT,SAT,9.49,245431.11,0.02,245418.71,9.47,12.41,723,723,578,578
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_362.cnf,SAT,SAT,12.51,412576.23,0.04,412561.12,12.47,15.12,1206,1206,757,757
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_363.cnf,SAT,SAT,8.61,94078.82,0.01,94069.03,8.61,9.80,274,274,226,226
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_364.cnf,SAT,SAT,10.26,421127.01,0.03,421111.27,10.23,15.74,1070,1070,856,856
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_365.cnf,SAT,SAT,9.03,101473.53,0.01,101461.50,9.03,12.03,305,305,242,242
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_366.cnf,SAT,SAT,8.43,127317.30,0.01,127307.24,8.42,10.07,344,344,251,251
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_367.cnf,SAT,SAT,10.48,154517.99,0.01,154505.81,10.46,12.18,465,465,384,384
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_368.cnf,SAT,SAT,10.22,240366.30,0.02,240339.13,10.20,27.17,715,715,602,602
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_369.cnf,SAT,SAT,9.52,199107.59,0.02,199095.17,9.50,12.42,586,586,477,477
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_37.cnf,SAT,SAT,9.95,20171.85,0.00,20161.09,9.95,10.76,84,84,54,54
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_370.cnf,SAT,SAT,9.28,102620.87,0.01,102610.61,9.27,10.27,302,302,258,258
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_371.cnf,SAT,SAT,8.32,56996.54,0.01,56987.84,8.32,8.70,176,176,146,146
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_372.cnf,SAT,SAT,10.50,56438.78,0.01,56429.26,10.49,9.51,178,178,132,132
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_373.cnf,SAT,SAT,8.83,49828.35,0.00,49819.60,8.82,8.75,153,153,112,112
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_374.cnf,SAT,SAT,10.81,272031.34,0.02,272018.24,10.79,13.10,807,807,539,539
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_375.cnf,SAT,SAT,9.84,30553.15,0.00,30543.04,9.84,10.12,92,92,67,67
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_376.cnf,SAT,SAT,9.84,81164.14,0.01,81139.14,9.83,25.01,318,318,200,200
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_377.cnf,SAT,SAT,9.10,101547.08,0.01,101537.06,9.09,10.02,300,300,247,247
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_378.cnf,SAT,SAT,9.03,123406.28,0.01,123395.71,9.02,10.58,323,323,210,210
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_379.cnf,SAT,SAT,10.92,254583.31,0.02,254570.91,10.90,12.40,752,752,598,598
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_38.cnf,SAT,SAT,7.94,50997.70,0.00,50988.90,7.93,8.80,151,151,119,119
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_380.cnf,SAT,SAT,9.36,138005.52,0.01,137994.74,9.35,10.78,414,414,313,313
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_381.cnf,SAT,SAT,9.01,91122.49,0.01,91112.59,9.00,9.90,274,274,241,241
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_382.cnf,SAT,SAT,9.13,238156.34,0.02,238143.86,9.11,12.48,630,630,526,526
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_383.cnf,SAT,SAT,9.28,133578.56,0.01,133554.97,9.27,23.59,401,401,324,324
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_384.cnf,SAT,SAT,8.63,10281.29,0.00,10271.68,8.63,9.61,36,36,18,18
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_385.cnf,SAT,SAT,7.81,32688.62,0.00,32680.35,7.81,8.26,108,108,76,76
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_386.cnf,SAT,SAT,10.00,138295.45,0.01,138283.19,9.99,12.26,503,503,366,366
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_387.cnf,SAT,SAT,9.80,147391.91,0.01,147381.68,9.79,10.23,435,435,357,357
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_388.cnf,SAT,SAT,11.16,391454.36,0.04,391438.83,11.12,15.53,1151,1151,977,977
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_389.cnf,SAT,SAT,8.31,23226.84,0.00,23218.22,8.31,8.63,78,78,47,47
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_39.cnf,SAT,SAT,9.82,228568.54,0.02,228535.68,9.80,32.85,653,653,489,489
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_390.cnf,SAT,SAT,9.40,126483.63,0.01,126472.71,9.39,10.92,381,381,323,323
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_391.cnf,SAT,SAT,9.71,258395.69,0.02,258379.91,9.69,15.78,773,773,489,489
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_392.cnf,SAT,SAT,9.11,27255.45,0.00,27246.01,9.11,9.44,83,83,57,57
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_393.cnf,SAT,SAT,12.11,182429.06,0.02,182415.94,12.09,13.12,540,540,460,460
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_394.cnf,SAT,SAT,9.64,193752.70,0.02,193741.19,9.62,11.51,575,575,488,488
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_395.cnf,SAT,SAT,9.47,24395.23,0.00,24385.55,9.47,9.69,74,74,57,57
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_396.cnf,SAT,SAT,13.23,26879.63,0.00,26866.22,13.23,13.41,84,84,56,56
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_397.cnf,SAT,SAT,9.69,167733.05,0.01,167708.64,9.68,24.41,494,494,401,401
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_398.cnf,SAT,SAT,10.50,135828.27,0.01,135815.71,10.49,12.56,404,404,345,345
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_399.cnf,SAT,SAT,10.11,116763.28,0.01,116752.80,10.10,10.48,347,347,279,279
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_4.cnf,SAT,SAT,8.65,44375.85,0.00,44356.95,8.64,18.90,131,131,95,95
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_40.cnf,SAT,SAT,8.41,67556.59,0.01,67547.65,8.41,8.94,201,201,155,155
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_400.cnf,SAT,SAT,8.87,71783.45,0.01,71773.75,8.87,9.70,212,212,160,160
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_401.cnf,SAT,SAT,10.07,44145.09,0.00,44123.63,10.07,21.46,132,132,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_402.cnf,SAT,SAT,9.30,85836.55,0.01,85825.17,9.29,11.39,251,251,197,197
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_403.cnf,SAT,SAT,8.34,28220.39,0.00,28211.67,8.33,8.72,112,112,82,82
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_404.cnf,SAT,SAT,9.18,254850.74,0.02,254838.54,9.15,12.20,752,752,605,605
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_405.cnf,SAT,SAT,11.87,160656.55,0.02,160643.66,11.86,12.88,470,470,397,397
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_406.cnf,SAT,SAT,9.06,126997.96,0.01,126987.73,9.04,10.23,370,370,315,315
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_407.cnf,SAT,SAT,8.69,31020.74,0.00,31003.76,8.69,16.99,98,98,60,60
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_408.cnf,SAT,SAT,9.18,12046.04,0.00,12036.00,9.17,10.04,40,40,17,17
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_409.cnf,SAT,SAT,9.70,139934.31,0.01,139919.56,9.69,14.75,425,425,351,351
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_41.cnf,SAT,SAT,11.53,205059.12,0.02,205046.49,11.51,12.64,600,600,475,475
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_410.cnf,SAT,SAT,9.12,126191.03,0.01,126180.55,9.11,10.48,372,372,295,295
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_411.cnf,SAT,SAT,9.25,174372.95,0.01,174359.60,9.23,13.35,510,510,429,429
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_412.cnf,SAT,SAT,9.67,110025.25,0.01,110014.86,9.66,10.38,333,333,290,290
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_413.cnf,SAT,SAT,9.49,175316.59,0.01,175305.14,9.47,11.45,528,528,439,439
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_414.cnf,SAT,SAT,10.79,354185.19,0.03,354170.53,10.76,14.66,1044,1044,853,853
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_415.cnf,SAT,SAT,9.92,122816.87,0.01,122797.27,9.91,19.61,368,368,200,200
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_416.cnf,SAT,SAT,10.34,252486.89,0.02,252473.73,10.32,13.15,703,703,380,380
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_417.cnf,SAT,SAT,16.13,35449.68,0.00,35433.85,16.13,15.83,113,113,79,79
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_418.cnf,SAT,SAT,9.49,189566.99,0.02,189554.56,9.48,12.43,559,559,435,435
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_419.cnf,SAT,SAT,10.53,272390.65,0.02,272377.46,10.51,13.20,805,805,658,658
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_42.cnf,SAT,SAT,11.43,230787.67,0.02,230773.43,11.41,14.25,675,675,593,593
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_420.cnf,SAT,SAT,9.36,70003.11,0.01,69992.93,9.36,10.19,217,217,169,169
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_421.cnf,SAT,SAT,9.06,63513.37,0.01,63503.97,9.06,9.40,188,188,145,145
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_422.cnf,SAT,SAT,8.51,6539.94,0.00,6530.13,8.51,9.80,29,29,9,9
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_423.cnf,SAT,SAT,10.81,138249.78,0.01,138225.19,10.80,24.60,407,407,309,309
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_424.cnf,SAT,SAT,7.94,65572.00,0.01,65563.39,7.94,8.61,190,190,165,165
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_425.cnf,SAT,SAT,9.03,179482.76,0.03,179472.18,9.00,10.58,529,529,376,376
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_426.cnf,SAT,SAT,10.96,416491.03,0.04,416471.46,10.92,19.57,1207,1207,754,754
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_427.cnf,SAT,SAT,8.16,67138.34,0.01,67129.40,8.16,8.94,208,208,171,171
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_428.cnf,SAT,SAT,8.55,76854.84,0.01,76845.35,8.54,9.49,233,233,195,195
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_429.cnf,SAT,SAT,8.96,44377.74,0.00,44368.73,8.96,9.01,132,132,104,104
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_43.cnf,SAT,SAT,9.36,118574.96,0.01,118564.22,9.35,10.74,350,350,296,296
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_430.cnf,SAT,SAT,0.05,0.11,0.00,0.00,0.05,0.11,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_431.cnf,SAT,SAT,8.22,10402.06,0.00,10394.01,8.22,8.05,34,34,13,13
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_432.cnf,SAT,SAT,9.32,16952.94,0.00,16943.10,9.32,9.84,52,52,33,33
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_433.cnf,SAT,SAT,8.74,88763.47,0.01,88742.12,8.73,21.35,349,349,283,283
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_434.cnf,SAT,SAT,9.50,179842.04,0.01,179830.32,9.48,11.72,531,531,417,417
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_435.cnf,SAT,SAT,10.89,212132.53,0.02,212119.13,10.88,13.40,626,626,527,527
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_436.cnf,SAT,SAT,10.40,173699.05,0.01,173685.23,10.38,13.82,516,516,385,385
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_437.cnf,SAT,SAT,9.63,134878.38,0.01,134852.11,9.62,26.27,405,405,353,353
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_438.cnf,SAT,SAT,10.61,86463.46,0.01,86450.90,10.61,12.56,254,254,203,203
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_439.cnf,SAT,SAT,11.68,178151.06,0.02,178124.71,11.66,26.35,526,526,453,453
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_44.cnf,SAT,SAT,9.45,56909.93,0.00,56899.15,9.45,10.78,174,174,136,136
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_440.cnf,SAT,SAT,9.71,205736.98,0.02,205718.18,9.69,18.80,600,600,487,487
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_441.cnf,SAT,SAT,9.31,69602.39,0.01,69592.22,9.30,10.17,200,200,161,161
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_442.cnf,SAT,SAT,9.32,121484.50,0.01,121466.34,9.31,18.17,365,365,285,285
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_443.cnf,SAT,SAT,10.71,10.68,0.00,0.00,10.71,10.68,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_444.cnf,SAT,SAT,9.31,36975.52,0.00,36966.80,9.30,8.73,115,115,85,85
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_445.cnf,SAT,SAT,9.84,143282.38,0.01,143270.99,9.83,11.39,425,425,338,338
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_446.cnf,SAT,SAT,9.99,54470.83,0.01,54460.19,9.98,10.64,167,167,134,134
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_447.cnf,SAT,SAT,8.68,50351.54,0.00,50342.55,8.67,8.99,150,150,111,111
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_448.cnf,SAT,SAT,9.93,134703.43,0.01,134691.99,9.92,11.44,407,407,360,360
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_449.cnf,SAT,SAT,10.52,256865.41,0.02,256851.62,10.50,13.78,682,682,557,557
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_45.cnf,SAT,SAT,8.87,113586.72,0.01,113575.63,8.86,11.09,330,330,256,256
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_450.cnf,SAT,SAT,11.58,137272.42,0.01,137260.51,11.56,11.91,406,406,347,347
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_451.cnf,SAT,SAT,8.86,46469.71,0.00,46461.32,8.85,8.39,140,140,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_452.cnf,SAT,SAT,8.51,69347.16,0.01,69337.79,8.51,9.37,182,182,147,147
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_453.cnf,SAT,SAT,12.71,180872.04,0.01,180857.29,12.69,14.74,534,534,471,471
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_454.cnf,SAT,SAT,10.39,180721.84,0.01,180696.02,10.38,25.82,487,487,415,415
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_455.cnf,SAT,SAT,11.30,34016.24,0.00,34004.25,11.30,11.98,106,106,84,84
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_456.cnf,SAT,SAT,9.86,202689.82,0.02,202677.86,9.84,11.96,599,599,521,521
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_457.cnf,SAT,SAT,9.15,70823.59,0.01,70805.17,9.15,18.42,219,219,170,170
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_458.cnf,SAT,SAT,10.39,95140.38,0.01,95129.27,10.38,11.10,284,284,223,223
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_459.cnf,SAT,SAT,9.86,293081.11,0.02,293067.56,9.84,13.55,875,875,501,501
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_46.cnf,SAT,SAT,9.85,182683.61,0.01,182671.53,9.84,12.09,471,471,417,417
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_460.cnf,SAT,SAT,8.51,71729.66,0.01,71719.90,8.51,9.77,192,192,160,160
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_461.cnf,SAT,SAT,11.16,90252.28,0.01,90240.18,11.15,12.10,269,269,210,210
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_462.cnf,SAT,SAT,10.16,209834.78,0.02,209822.37,10.14,12.40,623,623,517,517
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_463.cnf,SAT,SAT,8.90,172661.44,0.02,172649.68,8.88,11.76,517,517,429,429
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_464.cnf,SAT,SAT,8.52,41873.44,0.00,41863.77,8.52,9.67,132,132,79,79
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_465.cnf,SAT,SAT,8.30,7403.86,0.00,7395.04,8.30,8.83,27,27,5,5
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_466.cnf,SAT,SAT,7.98,56818.47,0.01,56809.50,7.97,8.97,171,171,128,128
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_467.cnf,SAT,SAT,11.74,135912.96,0.01,135899.90,11.72,13.06,408,408,363,363
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_468.cnf,SAT,SAT,9.68,86655.05,0.01,86644.56,9.67,10.49,253,253,218,218
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_469.cnf,SAT,SAT,8.03,8.00,0.00,0.00,8.03,8.00,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_47.cnf,SAT,SAT,8.95,68571.84,0.01,68562.65,8.95,9.19,207,207,154,154
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m418_b30/CBS_k3_n100_m418_b30_470.cnf,SAT,SAT,8.52,70384.01,0.01,70375.31,8.51,8.70,214,214,160,160
